18.000000   0.464944   2.470600  
18.100000   0.717082   2.521378  
18.200000   0.961453   2.443709  
18.300000   1.184944   2.234904  
18.400000   1.377393   1.924497  
18.500000   1.533423   1.560298  
18.600000   1.652352   1.189285  
18.700000   1.736867   0.845155  
18.800000   1.791417   0.545502  
18.900000   1.820925   0.295077  
19.000000   1.830001   0.090759  
19.100000   1.822575   -0.074258  
19.200000   1.801799   -0.207764  
19.300000   1.770086   -0.317124  
19.400000   1.729216   -0.408705  
19.500000   1.680437   -0.487784  
19.600000   1.624571   -0.558663  
19.700000   1.562083   -0.624882  
19.800000   1.493140   -0.689432  
19.900000   1.417643   -0.754967  
20.000000   1.335245   -0.823983  
