0.000000   0.150000  
0.100000   0.854170  
0.200000   0.959084  
0.300000   0.955961  
0.400000   0.926878  
0.500000   0.885315  
0.600000   0.837267  
0.700000   0.775369  
0.800000   0.714347  
0.900000   0.630774  
1.000000   0.567835  
1.100000   0.452112  
1.200000   0.414297  
1.300000   0.228132  
1.400000   0.291990  
1.500000   -0.088486  
1.600000   0.304204  
1.700000   -0.657293  
1.800000   0.751682  
1.900000   -1.982630  
2.000000   2.538628  
