0.000000   1.000000   0.000000  
0.080000   3.109089   -2.189090  
0.160000   0.279907   0.566328  
0.240000   3.313097   -2.534882  
0.320000   -0.557789   1.273288  
0.400000   3.752994   -3.095327  
0.480000   -1.584908   2.189253  
0.560000   4.499145   -3.943971  
0.640000   -2.897985   3.407829  
0.720000   5.653328   -5.185288  
0.800000   -4.628677   5.058168  
0.880000   7.360586   -6.966635  
0.960000   -6.958087   7.319267  
1.040000   9.826062   -9.495117  
1.120000   -10.136959   10.440038  
1.200000   13.338443   -13.061060  
1.280000   -14.513338   14.767029  
1.360000   18.302748   -18.070881  
1.440000   -20.571748   20.783469  
1.520000   25.286104   -25.092937  
1.600000   -28.987675   29.163688  
1.680000   35.081909   -34.921690  
1.760000   -40.703141   40.848820  
1.840000   48.799788   -48.667539  
1.920000   -57.032968   57.152786  
2.000000   67.989773   -67.881418  
2.080000   -79.812460   79.910293  
2.160000   94.818631   -94.730500  
2.240000   -111.604256   111.683535  
2.320000   132.312819   -132.241702  
2.400000   -155.987431   156.050834  
2.480000   184.698856   -184.642378  
2.560000   -217.960536   218.009967  
2.640000   257.881470   -257.837592  
2.720000   -304.500629   304.539387  
2.800000   360.110567   -360.076908  
2.880000   -425.359614   425.389139  
2.960000   502.904297   -502.879718  
3.040000   -594.155140   594.175535  
3.120000   702.352047   -702.335509  
3.200000   -829.899949   829.912931  
3.280000   980.928354   -980.918652  
3.360000   -1159.153081   1159.161271  
3.440000   1370.024442   -1370.019914  
3.520000   -1619.021337   1619.020977  
3.600000   1913.464564   -1913.470944  
3.680000   -2261.305097   2261.300727  
3.760000   2672.512492   -2672.521058  
3.840000   -3158.373538   3158.365640  
3.920000   3732.676397   -3732.683680  
4.000000   -4411.289119   4411.282403  
