0.000000   0.150000  
0.100000   0.854170  
0.200000   0.959084  
0.300000   0.955961  
0.400000   0.926878  
0.500000   0.885798  
0.600000   0.835413  
0.700000   0.776604  
0.800000   0.710023  
0.900000   0.636345  
1.000000   0.556309  
1.100000   0.470715  
1.200000   0.380417  
1.300000   0.286319  
1.400000   0.189359  
1.500000   0.090508  
1.600000   -0.009248  
1.700000   -0.108912  
1.800000   -0.207487  
1.900000   -0.303989  
2.000000   -0.397454  
