0.000000   1.000000   1.000000  
0.100000   1.094326   0.886527  
0.200000   1.176146   0.749875  
0.300000   1.243549   0.598175  
0.400000   1.295456   0.439963  
0.500000   1.331592   0.282761  
0.600000   1.352338   0.132157  
0.700000   1.358521   -0.008503  
0.800000   1.351199   -0.137935  
0.900000   1.331479   -0.256464  
1.000000   1.300380   -0.365518  
1.100000   1.258744   -0.467193  
1.200000   1.207187   -0.563943  
1.300000   1.146071   -0.658392  
1.400000   1.075489   -0.753249  
1.500000   0.995262   -0.851289  
1.600000   0.904930   -0.955351  
1.700000   0.803745   -1.068345  
1.800000   0.690669   -1.193176  
1.900000   0.564383   -1.332532  
2.000000   0.423336   -1.488406  
2.100000   0.265859   -1.661135  
2.200000   0.090414   -1.847768  
2.300000   -0.103954   -2.039602  
2.400000   -0.316897   -2.219257  
2.500000   -0.545797   -2.358746  
2.600000   -0.784811   -2.421522  
2.700000   -1.024471   -2.371685  
2.800000   -1.252539   -2.189679  
2.900000   -1.456335   -1.886240  
3.000000   -1.625794   -1.502936  
3.100000   -1.755752   -1.096224  
3.200000   -1.846351   -0.715752  
3.300000   -1.901688   -0.390988  
3.400000   -1.927769   -0.130625  
3.500000   -1.930778   0.070436  
3.600000   -1.916089   0.223341  
3.700000   -1.887917   0.340104  
3.800000   -1.849353   0.431186  
3.900000   -1.802552   0.504833  
4.000000   -1.748948   0.567242  
4.100000   -1.689435   0.623010  
4.200000   -1.624506   0.675583  
4.300000   -1.554344   0.727644  
4.400000   -1.478892   0.781408  
4.500000   -1.397879   0.838849  
4.600000   -1.310842   0.901878  
4.700000   -1.217125   0.972478  
4.800000   -1.115860   1.052816  
4.900000   -1.005953   1.145318  
5.000000   -0.886053   1.252695  
5.100000   -0.754525   1.377857  
5.200000   -0.609452   1.523612  
5.300000   -0.448672   1.691971  
5.400000   -0.269936   1.882748  
5.500000   -0.071244   2.091110  
5.600000   0.148508   2.303927  
5.700000   0.388489   2.495684  
5.800000   0.644610   2.626744  
5.900000   0.908398   2.649011  
6.000000   1.166986   2.522753  
6.100000   1.405094   2.239413  
6.200000   1.608765   1.833997  
6.300000   1.769127   1.373235  
6.400000   1.884101   0.926248  
6.500000   1.957397   0.539682  
6.600000   1.995938   0.231130  
6.700000   2.007342   -0.003053  
6.800000   1.998366   -0.176464  
6.900000   1.974315   -0.304557  
7.000000   1.939047   -0.400789  
7.100000   1.895230   -0.475565  
7.200000   1.844628   -0.536479  
7.300000   1.788356   -0.588948  
7.400000   1.727066   -0.636851  
7.500000   1.661072   -0.683043  
7.600000   1.590433   -0.729733  
7.700000   1.515008   -0.778765  
7.800000   1.434479   -0.831813  
7.900000   1.348361   -0.890537  
8.000000   1.255999   -0.956702  
8.100000   1.156550   -1.032278  
8.200000   1.048961   -1.119513  
8.300000   0.931937   -1.220970  
8.400000   0.803914   -1.339480  
8.500000   0.663044   -1.477928  
8.600000   0.507212   -1.638706  
8.700000   0.334148   -1.822585  
8.800000   0.141687   -2.026628  
8.900000   -0.071689   -2.240894  
9.000000   -0.305946   -2.444254  
9.100000   -0.558227   -2.601355  
9.200000   -0.821555   -2.665218  
9.300000   -1.084340   -2.590470  
9.400000   -1.331654   -2.355813  
9.500000   -1.548553   -1.982161  
9.600000   -1.724118   -1.529153  
9.700000   -1.854033   -1.069130  
9.800000   -1.940395   -0.658122  
9.900000   -1.989446   -0.322887  
10.000000   -2.008855   -0.065307  
10.100000   -2.005808   0.126254  
10.200000   -1.986125   0.267395  
10.300000   -1.954129   0.372536  
10.400000   -1.912845   0.453139  
10.500000   -1.864304   0.517674  
10.600000   -1.809811   0.572201  
10.700000   -1.750149   0.621039  
10.800000   -1.685731   0.667322  
10.900000   -1.616693   0.713430  
11.000000   -1.542957   0.761293  
11.100000   -1.464262   0.812614  
11.200000   -1.380179   0.869032  
11.300000   -1.290115   0.932259  
11.400000   -1.193293   1.004174  
11.500000   -1.088739   1.086916  
11.600000   -0.975246   1.182934  
