0.000000   1.000000   0.000000  
0.080000   2.446154   -1.523077  
0.160000   1.344142   -0.492071  
0.240000   1.789054   -1.002527  
0.320000   1.322450   -0.596425  
0.400000   1.418114   -0.747937  
0.480000   1.190594   -0.571969  
0.560000   1.170070   -0.599032  
0.640000   1.037428   -0.510316  
0.720000   0.983208   -0.496643  
0.800000   0.892228   -0.443090  
0.880000   0.832804   -0.418216  
0.960000   0.763217   -0.380520  
1.040000   0.707823   -0.354565  
1.120000   0.651386   -0.325301  
1.200000   0.602473   -0.301472  
1.280000   0.555413   -0.277565  
1.360000   0.513118   -0.256644  
1.440000   0.473390   -0.236644  
1.520000   0.437130   -0.218595  
1.600000   0.403412   -0.201688  
1.680000   0.372436   -0.186229  
1.760000   0.343753   -0.171870  
1.840000   0.317331   -0.158669  
1.920000   0.292909   -0.146452  
2.000000   0.270385   -0.135194  
2.080000   0.249581   -0.124790  
2.160000   0.230385   -0.115193  
2.240000   0.212662   -0.106331  
2.320000   0.196304   -0.098152  
2.400000   0.181203   -0.090602  
2.480000   0.167265   -0.083633  
2.560000   0.154398   -0.077199  
2.640000   0.142522   -0.071261  
2.720000   0.131558   -0.065779  
2.800000   0.121438   -0.060719  
2.880000   0.112097   -0.056049  
2.960000   0.103474   -0.051737  
3.040000   0.095515   -0.047757  
3.120000   0.088167   -0.044084  
3.200000   0.081385   -0.040693  
3.280000   0.075125   -0.037562  
3.360000   0.069346   -0.034673  
3.440000   0.064012   -0.032006  
3.520000   0.059088   -0.029544  
3.600000   0.054543   -0.027271  
3.680000   0.050347   -0.025173  
3.760000   0.046474   -0.023237  
3.840000   0.042899   -0.021450  
3.920000   0.039599   -0.019800  
4.000000   0.036553   -0.018277  
